"Id","SalePrice"
2850,283927.803699285
2851,226289.20636597
2852,240314.106217117
2853,231321.217634224
2854,142975.129141328
2855,208731.230366415
2856,196842.335096545
2857,186200.251440283
2858,209197.828829939
2859,123719.502680338
2860,123794.865177298
2861,125859.44616939
2862,195345.300481478
2863,131093.365735714
2864,245972.609300675
2865,152989.38656384
2866,154655.396837906
2867,99579.8427724905
2868,100315.609169738
2869,94216.4913180987
2870,129784.440313225
2871,77088.3723598068
2872,47472.699997185
2873,95728.9168481574
2874,149730.575483345
2875,113584.96533357
2876,168514.117522657
2877,139327.628311701
2878,138970.063893338
2879,137556.208802378
2880,102473.139667119
2881,132089.379757785
2882,154280.850662053
2883,179217.603085734
2884,186347.994669769
2885,174991.373953962
2886,203075.589826965
2887,95588.7669392221
2888,144554.018216154
2889,58674.7118539432
2890,77861.8208597202
2891,141894.653616514
2892,57104.4407976989
2893,91492.8391490654
2894,68717.9045218558
2895,298960.664440147
2896,248318.685191591
2897,219509.988443094
2898,156299.705807621
2899,215818.668375872
2900,166193.904940959
2901,202873.144017945
2902,205270.219736537
2903,325137.154892788
2904,336187.363707748
2905,89319.3022632092
2906,215300.194228631
2907,113348.676982868
2908,131913.298051425
2909,164851.811399667
2910,78155.8103863487
2911,84995.231949275
2912,154137.938169991
2913,82199.0784037835
2914,77134.7667502755
2915,87797.4739552167
2916,83705.98881024
2917,160085.191397137
2918,119040.704725772
2919,229423.023436741
